id,NOMBRE,SEXO,FECHA_NAC,deceso,observaciones,nro_chip,socio,enable,clienteId,colorId,razaId,especieId
4997,LUNA,HEMBRA,2016-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3887,1,326,1
4998,NALA,HEMBRA CASTRADA,2011-09-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3934,48,344,2
4999,LUNA,HEMBRA CASTRADA,2013-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3935,1,326,1
5000,SEGUNDO,MACHO,2007-10-19T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,3,333,1
5001,LILA,HEMBRA,2014-04-23T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3935,39,309,1
5002,LOLITA,HEMBRA,2016-11-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3888,25,113,1
5003,DULCE,HEMBRA CASTRADA,2017-05-08T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3936,3,326,1
5004,MAITE,HEMBRA,2016-12-08T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,1,334,1
5005,MAC,MACHO,2004-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3889,2,44,1
5006,BEAU,MACHO,2016-10-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3085,4,344,2
5007,LORENZO,MACHO,2007-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2439,10,330,1
5008,LOLA,HEMBRA,2011-02-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3891,15,331,1
5009,MAMBO,MACHO,2010-05-24T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3952,3,330,1
5010,LUCRECIA,HEMBRA,2013-01-20T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3937,4,182,1
5011,CHAPLIN,MACHO,2016-11-11T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3892,27,333,1
5012,RITA,HEMBRA,2015-05-04T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3938,27,333,1
5013,KALA,HEMBRA CASTRADA,2015-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3953,23,33,1
5014,KITTY,HEMBRA,2007-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3893,9,334,1
5015,ANIKA,HEMBRA,2014-11-11T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3939,58,62,1
5016,SAMI,HEMBRA,2016-10-21T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3954,1,326,1
5017,JULIA,HEMBRA,2016-08-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3894,1,389,1
5018,PIQUI,MACHO,2016-12-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3940,3,344,2
5019,BLANQUITA,HEMBRA,2015-06-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,1,326,1
5020,CLARITA,HEMBRA,2012-11-07T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,1,333,1
5021,TOBY,MACHO CASTRADO,2008-07-05T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3956,1,324,1
5022,MIMI,HEMBRA CASTRADA,2012-10-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3895,4,344,2
5023,LOLA,HEMBRA CASTRADA,2014-06-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3942,1,344,2
5024,LOLE,MACHO,2016-11-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1306,9,407,1
5025,BALU,MACHO,2016-11-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3896,1,113,1
5026,LUCHO,MACHO,2016-12-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,197,25,326,1
5027,MARYLIN,HEMBRA,2017-09-04T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3957,1,196,1
5028,ISCO,MACHO,2011-12-05T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3897,15,331,1
5029,NICKEL,MACHO,2016-09-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3943,15,326,1
5030,BOBBY,MACHO,2016-10-10T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,30,79,1
5031,TITO,MACHO,2011-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3898,1,326,1
5032,UMA,HEMBRA CASTRADA,2012-12-27T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3944,1,336,1
5033,CALA,HEMBRA CASTRADA,2010-04-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1216,3,330,1
5034,JULIETA,HEMBRA,2015-12-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3945,23,344,2
5035,GUAPA,HEMBRA,2013-06-10T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3899,1,389,1
5036,KIMBA,HEMBRA,2016-12-17T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3959,1,326,1
5037,MILO,MACHO,2011-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3942,1,201,2
5038,HANNA,HEMBRA,2016-05-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3900,1,344,2
5039,BENITO,MACHO,2016-07-08T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3960,25,113,1
5040,TEA,HEMBRA,2012-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3942,34,344,2
5041,MORA,HEMBRA,2016-11-29T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3901,1,324,1
5042,CLARA,HEMBRA,2014-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3942,25,406,1
5043,TOBY,MACHO,2004-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,1,326,1
5044,RUBIA,HEMBRA CASTRADA,2010-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3902,18,326,1
5045,MAGYA,HEMBRA,2015-02-03T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1276,1,79,1
5046,COCO,MACHO,2010-02-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3962,16,326,1
5047,JONTER,MACHO,2016-10-05T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1959,2,202,1
5048,LOLI,HEMBRA,2003-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3946,1,33,1
5049,LLUNA,HEMBRA,2007-05-27T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,1,333,1
5050,BROWNIE,HEMBRA,2006-02-14T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3903,9,334,1
5051,THEO,MACHO,2016-11-18T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3964,30,196,1
5052,RUFIAN,MACHO,2011-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3904,25,344,2
5053,BLACK,MACHO,2016-12-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1754,3,344,2
5054,SOL,HEMBRA,2013-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3994,1,182,1
5055,TIGER,MACHO,2016-12-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1754,16,344,2
5056,MILU,HEMBRA,2015-12-10T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2711,23,326,1
5057,BIANCA,HEMBRA,2016-08-18T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3995,1,104,1
5058,POCHO,MACHO,2015-05-08T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3905,2,389,1
5059,FREDO,MACHO,2009-02-26T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3965,1,328,1
5060,MERLOT,HEMBRA,2017-01-19T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1921,9,113,1
5061,OSVALDO,MACHO,2015-01-10T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3996,2,124,1
5062,ZINI,MACHO CASTRADO,2013-02-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3997,1,140,1
5063,POLA,HEMBRA CASTRADA,2007-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3187,18,326,1
5064,DUMA,HEMBRA CASTRADA,2008-02-04T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3887,3,326,1
5065,NEGRO,MACHO,2007-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2690,25,326,1
5066,SIMON,MACHO,2007-07-07T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4042,2,326,1
5067,LARA,HEMBRA,2016-12-31T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3302,4,45,1
5068,PACO,MACHO CASTRADO,2010-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,15,344,2
5069,PETTY,HEMBRA,2007-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3966,1,326,1
5070,TUTA,MACHO,2008-07-18T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4018,10,331,1
5071,MORENO,MACHO,2016-12-22T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3998,3,326,1
5072,GILDA,HEMBRA,2012-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3967,2,198,1
5073,FRIDA,HEMBRA,2005-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4043,1,326,1
5074,PUCH,HEMBRA,2016-03-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3999,18,148,1
5075,FLACA,HEMBRA,2016-12-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3968,56,326,1
5076,ASTOR,MACHO CASTRADO,2013-07-20T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4044,25,345,2
5077,JACK,MACHO,2010-10-12T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4000,56,389,1
5078,ROCKY,MACHO,2015-08-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3969,9,333,1
5079,GINA,HEMBRA,2010-11-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4045,2,332,1
5080,BONNO,MACHO,2004-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3775,1,331,1
5081,SHAGUI,MACHO,2017-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3970,41,326,1
5082,PETER,MACHO CASTRADO,2015-10-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4046,30,326,1
5083,MICA,HEMBRA,2008-05-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4001,10,331,1
5084,MILO,MACHO,2013-06-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3971,1,62,1
5085,ATILA,MACHO,2012-12-20T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4002,7,389,1
5086,BAMBU,MACHO,2016-12-28T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3617,3,101,1
5087,ALMENDRA,HEMBRA,2016-05-05T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1396,34,113,1
5088,MIA,HEMBRA,2002-11-11T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,1,333,1
5089,FILOMENA,HEMBRA CASTRADA,2016-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3257,1,344,2
5090,NINA,HEMBRA CASTRADA,2014-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3972,9,333,1
5091,CUQUI,MACHO CASTRADO,2009-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2858,9,344,2
5092,BLANQUITA,HEMBRA,2015-06-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3973,1,326,1
5093,TOBY,MACHO,2013-01-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4047,10,331,1
5094,ROCKY,MACHO,2015-08-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3974,9,333,1
5095,ZIRO,MACHO,2014-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,10,266,1
5096,HARRY,MACHO,2016-10-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3899,25,500,6
5097,SIN NOMBRE,MACHO,2007-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,1,341,1
5098,GATITA,HEMBRA,2016-12-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4004,23,344,2
5099,MALU,HEMBRA,2017-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3975,1,326,1
5100,NALA,HEMBRA,2017-01-24T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,40,326,1
5101,SIMON,MACHO,2016-09-21T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4005,1,330,1
5102,DAGAZ,MACHO,2013-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2336,10,328,1
5103,ROQUE,MACHO,2017-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3783,9,333,1
5104,LUCKY,MACHO,2007-06-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4006,1,32,1
5105,PUHKET,MACHO,2013-10-14T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3976,1,148,1
5106,ARON,MACHO CASTRADO,2012-09-17T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2046,3,340,1
5107,CHIQUITO,MACHO,2007-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4007,30,326,1
5108,JHONY,MACHO,2016-08-19T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3977,1,113,1
5109,DJANGO,MACHO,2015-07-18T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4050,1,326,1
5110,FLOPI,HEMBRA,2003-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4008,1,326,1
5111,MORENA,HEMBRA,2016-12-07T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3978,1,324,1
5112,FRISK,MACHO,2015-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,48,344,2
5113,THAI,HEMBRA,2011-10-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,1,330,1
5114,ARTURO,MACHO,2016-02-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3979,1,500,2
5115,CHIQUI,HEMBRA CASTRADA,2015-09-29T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,1,344,2
5116,CARLITA,HEMBRA,2016-09-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4010,1,326,1
5117,COCA,HEMBRA CASTRADA,2008-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,1,338,1
5118,GARFIELD,MACHO,2001-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3980,15,345,2
5119,TIZON,MACHO,2017-02-11T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2856,3,333,1
5120,HECTOR,MACHO,2016-10-25T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4012,18,140,1
5121,CARLITOS,MACHO,2016-09-29T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,306,9,220,1
5122,DINGO,MACHO,2006-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4051,30,326,1
5123,LINA,HEMBRA,2015-12-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4013,25,326,1
5124,COCO,MACHO,2011-09-25T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3981,9,39,1
5125,BOOH,MACHO,2009-04-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,10,193,1
5126,????,HEMBRA CASTRADA,2012-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4014,30,326,1
5127,BALTO,MACHO,2016-12-31T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3982,2,328,1
5128,DRAKO,MACHO,2016-09-28T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4053,2,330,1
5129,MANOLO,MACHO,2008-02-28T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4015,24,330,1
5130,MORITA,HEMBRA,2017-01-10T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3983,25,326,1
5131,RUFFO,MACHO,2009-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3608,1,45,1
5132,INDIA,HEMBRA,2016-09-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4016,1,326,1
5133,OSO,MACHO,2016-11-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,24,330,1
5134,CLOI,HEMBRA,2017-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4054,3,344,2
5135,COUNTER,MACHO,2009-12-24T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4017,30,218,1
5136,SIMON,MACHO,2016-06-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3984,18,193,1
5137,LOLY,HEMBRA,2015-05-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4055,2,128,1
5138,TONIJERRY,MACHO,2016-11-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4019,9,344,2
5139,ZALLA,HEMBRA,2014-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3044,16,389,1
5140,PRINCIPITO,INDEFINIDO,2005-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4056,1,500,2
5141,MIMBI,HEMBRA CASTRADA,2016-07-04T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3274,16,326,1
5142,LUNA,HEMBRA,2016-10-20T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4057,25,326,1
5143,ROCO,MACHO,2004-05-27T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4020,1,324,1
5144,NONI,HEMBRA,2005-03-20T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4020,30,324,1
5145,ANDY,MACHO,2016-08-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4058,1,330,1
5146,SULTAN,MACHO,2017-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3985,9,333,1
5147,MILU,HEMBRA,2014-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,1,500,1
5148,ROJO,MACHO,2016-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4018,10,331,1
5149,LOLA,HEMBRA CASTRADA,2009-01-05T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3986,1,299,1
5150,THAI,HEMBRA CASTRADA,2012-12-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4022,40,201,2
5151,JADE,HEMBRA CASTRADA,2016-03-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3997,23,201,2
5152,SIKA,HEMBRA CASTRADA,2008-04-10T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3987,1,326,1
5153,LAILA,HEMBRA CASTRADA,2001-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4023,1,324,1
5154,VAQUITA,HEMBRA,2016-02-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,25,326,1
5155,FRAN,HEMBRA CASTRADA,2011-05-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3988,3,328,1
5156,CIELO,HEMBRA,2016-02-28T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4024,1,500,1
5157,NEGRITA,HEMBRA,2017-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,3,326,1
5158,HOPE,HEMBRA,2017-01-10T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,2,128,1
5159,COVOR,MACHO,2016-02-08T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,749,25,62,1
5160,BELLA,HEMBRA,2016-12-18T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3990,3,344,2
5161,CHURRU,HEMBRA,2016-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1031,62,326,1
5162,TINA,HEMBRA,2016-08-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3991,48,381,1
5163,LOLA,HEMBRA,2015-04-29T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4025,1,331,1
5164,INTI,HEMBRA,2016-06-30T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4059,30,326,1
5165,KALA,HEMBRA,2013-04-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4026,1,33,1
5166,TOBY,MACHO ENTERO,1999-10-10T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3992,1,334,1
5167,VICCO,MACHO,2010-02-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4060,16,500,1
5168,LUCKY,MACHO,2012-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4027,1,326,1
5169,TIZON,MACHO CASTRADO,2003-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1817,25,62,1
5170,THEO,MACHO,2015-02-18T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4061,1,133,1
5171,RENZO,MACHO,2013-09-23T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4028,10,330,1
5172,TIFFANY,HEMBRA,2016-02-14T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3993,9,334,1
5173,OLIVIA,HEMBRA,2016-11-20T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4029,1,326,1
5174,MOLLY,HEMBRA CASTRADA,2016-02-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4062,1,326,1
5175,CHUNY,HEMBRA,2016-12-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4030,1,326,1
5176,LULI,HEMBRA CASTRADA,2005-04-04T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4063,4,344,2
5177,MORGAN,MACHO CASTRADO,2013-02-11T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4031,1,174,1
5178,GRETA,HEMBRA CASTRADA,2015-05-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4064,1,326,1
5179,MARCUS,MACHO,2017-02-10T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,1,343,1
5180,OLIVIA,HEMBRA,2015-11-09T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4032,36,113,1
5181,DORA,HEMBRA CASTRADA,2016-11-04T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3617,32,344,2
5182,SID,MACHO,2017-02-11T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4076,18,85,1
5183,BONZO,MACHO,2016-11-17T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4033,2,74,1
5184,FRIDA,HEMBRA CASTRADA,2016-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4077,1,326,1
5185,CLEO,HEMBRA CASTRADA,2011-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,2209,65,344,2
5186,SPOOKY,MACHO,2016-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4078,9,333,1
5187,HOOKE,MACHO,2016-08-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4034,29,326,1
5188,SIMON,MACHO CASTRADO,2006-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1504,4,344,2
5189,BETHOVEN,MACHO,2017-02-03T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4035,2,389,1
5190,SURI,HEMBRA,2016-01-31T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4079,1,500,2
5191,CHIQUI,HEMBRA,2011-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4065,1,333,1
5192,TOMMY,MACHO,2016-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,4080,1,344,2
5193,PELE,MACHO,2013-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3184,3,345,2
