id,NOMBRE,SEXO,FECHA_NAC,deceso,observaciones,nro_chip,socio,enabled,clienteId,colorId,razaId,especieId
6628,INDIANA,HEMBRA,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4952,3,326,1
6629,ROXY,HEMBRA,2019-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4826,16,74,1
6630,BRISA,HEMBRA,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4550,3,330,1
6631,MARUJA,HEMBRA ENTERA,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5025,18,326,1
6632,CASANDRA,HEMBRA CASTRADA,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,3561,18,500,1
6633,NINA,HEMBRA ENTERA,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4878,1,500,1
6634,MILO,MACHO,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5026,3,334,1
6635,MANUELA,HEMBRA CASTRADA,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4912,4,344,2
6636,BENITO,MACHO,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,10,331,1
6637,TITI,HEMBRA CASTRADA,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4912,1,344,2
6638,THOR,MACHO ENTERO,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5027,1,45,1
6639,JACKIE,HEMBRA CASTRADA,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4880,23,309,1
6640,FELIDA,HEMBRA CASTRADA,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,96,16,344,2
6641,CHIQUITO,MACHO,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5042,23,326,1
6642,FREDDY,MACHO,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4774,2,333,1
6643,YUMANYI,MACHO CASTRADO,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4616,15,410,2
6644,RATONA,HEMBRA CASTRADA,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,3561,23,344,2
6645,ROCKY,MACHO,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5043,3,326,1
6646,DANTE,MACHO,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4881,2,326,1
6647,GRACE,HEMBRA CASTRADA,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4616,23,410,2
6648,TATI,HEMBRA,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4459,34,326,1
6649,MILU,HEMBRA CASTRADA,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4882,1,326,2
6650,HASS,MACHO,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5028,7,338,1
6651,PALOMO,MACHO CASTRADO,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5044,1,326,1
6652,OTTO,MACHO ENTERO,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4883,1,326,2
6653,TYRON,MACHO,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5029,24,330,1
6654,MORENA,HEMBRA CASTRADA,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4884,18,330,1
6655,TIMON,MACHO,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5045,29,62,1
6656,MARLEY,MACHO,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5029,10,331,1
6657,NEGRA,HEMBRA CASTRADA,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4953,1,326,1
6658,KENZO,MACHO,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4885,1,197,1
6659,ROCKY,MACHO ENTERO,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5046,1,326,1
6660,KANDINSKY,MACHO CASTRADO,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5030,3,344,2
6661,COQUI,HEMBRA,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,3043,23,344,2
6662,JULIO,MACHO ENTERO,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4886,1,318,1
6663,CANELA,HEMBRA CASTRADA,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5047,18,326,1
6664,MARGARET,HEMBRA,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4887,16,500,1
6665,DIXI,HEMBRA,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4506,16,338,1
6666,ROSIE,HEMBRA CASTRADA,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,788,30,326,1
6667,CHIQUITO,MACHO CASTRADO,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4989,9,334,1
6668,MANDY,HEMBRA ENTERA,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4888,29,500,1
6669,VIENNA,HEMBRA CASTRADA,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,3085,3,326,1
6670,LUNA,HEMBRA CASTRADA,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5048,9,345,2
6671,PILI,HEMBRA ENTERA,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5031,1,197,1
6672,CANELA,HEMBRA ENTERA,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4889,2,326,1
6673,THEO,MACHO,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4954,11,330,1
6674,GARFIELD,MACHO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5049,15,344,2
6675,LUCHO,MACHO,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,30,324,1
6676,ATILA,MACHO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4596,16,399,1
6677,TOMBY,MACHO,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1834,18,326,1
6678,GELA,HEMBRA,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4955,24,102,1
6679,OLIVIA,HEMBRA CASTRADA,2019-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5032,4,389,1
6680,TONO,MACHO ENTERO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5050,1,500,1
6681,LUNA,HEMBRA,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,2598,3,326,1
6682,EVA,HEMBRA ENTERA,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4956,1,326,1
6683,OREO,MACHO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5051,3,326,1
6684,JUANA,HEMBRA,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,2598,18,326,1
6685,ESMERALDA,HEMBRA,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4957,18,326,1
6686,LARA,HEMBRA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5052,10,331,1
6687,GRIIM,MACHO CASTRADO,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4958,24,330,1
6688,MAX,MACHO ENTERO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4577,1,330,1
6689,SIMBAD,MACHO CASTRADO,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4616,1,410,2
6690,MILI,HEMBRA,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4959,9,220,1
6691,CLARA,HEMBRA,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,2991,29,104,1
6692,MOSCU,MACHO ENTERO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4976,25,344,2
6693,ULISES,MACHO CASTRADO,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1268,15,201,2
6694,TOTO,MACHO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5053,1,62,1
6695,PIPE,MACHO CASTRADO,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4890,1,344,2
6696,CONGO,MACHO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5054,1,124,1
6697,CLAIRE,HEMBRA,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4960,24,330,1
6698,FITO,MACHO CASTRADO,2019-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4891,30,326,1
6699,OLIVER,MACHO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,18,326,1
6700,SORA,HEMBRA CASTRADA,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4961,1,326,1
6701,ROMEO,MACHO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5055,1,500,1
6702,MORA,HEMBRA,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,69,30,324,1
6703,LOBA,HEMBRA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1793,1,79,1
6704,LOLO,MACHO,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4962,7,104,1
6705,PINCKY,MACHO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1793,1,128,1
6706,PIERO,MACHO CASTRADO,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4963,39,220,1
6707,BROWNY,MACHO,2019-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5108,2,330,1
6708,CANDY,HEMBRA CASTRADA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1793,1,334,1
6709,JANITA,HEMBRA CASTRADA,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4964,3,2,1
6710,CATA,HEMBRA CASTRADA,2019-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5109,4,310,1
6711,MANCHITA,HEMBRA CASTRADA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1793,1,326,1
6712,INTI,MACHO ENTERO,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4965,1,389,1
6713,HENRY,MACHO,2019-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5110,41,389,1
6714,JAZMIN,HEMBRA CASTRADA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1793,1,326,1
6715,TOMMY,MACHO ENTERO,2019-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4966,1,326,1
6716,GILBERT,HEMBRA CASTRADA,2019-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5111,7,344,2
6717,HUGO,MACHO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1793,1,326,1
6718,ZURI,HEMBRA ENTERA,2019-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,2792,1,326,1
6719,BARBIE,HEMBRA CASTRADA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1793,1,201,2
6720,CARLOTA,HEMBRA CASTRADA,2019-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5112,1,500,1
6721,LULU,HEMBRA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1793,1,326,2
6722,KALA,HEMBRA CASTRADA,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5113,1,338,1
6723,TOM,MACHO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1793,1,326,2
6724,BRUMA,HEMBRA,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5114,23,174,1
6725,JUANA,HEMBRA CASTRADA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5056,30,326,1
6726,MOKA,HEMBRA CASTRADA,2019-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,257,24,196,1
6727,VENOM,MACHO,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5115,3,326,1
6728,CHIQUI,HEMBRA CASTRADA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5056,18,326,1
6729,CLARITA,HEMBRA CASTRADA,2019-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1350,1,326,1
6730,BOCHA,MACHO,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4948,7,74,1
6731,CUCA,HEMBRA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5057,18,338,1
6732,SAURA,HEMBRA,2019-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4616,1,332,1
6733,LALO,MACHO CASTRADO,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5116,4,326,2
6734,AKIRA,HEMBRA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,500,1
6735,BUFON,MACHO CASTRADO,2019-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5181,9,326,1
6736,MURAT,MACHO,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5082,18,411,1
6737,THALIA,HEMBRA CASTRADA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4141,7,344,2
6738,BALI,HEMBRA,2019-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1902,1,326,2
6739,RAMBO,MACHO ENTERO,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5117,1,326,1
6740,ARTURO,MACHO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4265,4,344,2
6741,GARY,MACHO,2019-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5182,15,344,2
6742,DUSTER,MACHO CASTRADO,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5118,1,330,1
6743,BRUNO,MACHO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5059,10,331,1
6744,PISCU,MACHO,2019-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5183,18,124,1
6745,KIRA,HEMBRA ENTERA,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5118,1,99,1
6746,LUNA,HEMBRA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5059,1,331,1
6747,ALU,HEMBRA CASTRADA,2019-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5184,1,389,1
6748,ALBIN,MACHO ENTERO,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5119,1,326,1
6749,SIMONA,HEMBRA CASTRADA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,3055,52,344,2
6750,SNOPPY,MACHO,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4992,1,104,1
6751,CHIRINGUITO,MACHO ENTERO,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1793,1,324,1
6752,NEGRA,HEMBRA CASTRADA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,3055,3,326,1
6753,LEON,MACHO CASTRADO,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5120,1,99,1
6754,JANA,HEMBRA CASTRADA,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5185,1,74,1
6755,CLEO,HEMBRA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5060,20,201,2
6756,SAM,MACHO,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5186,41,62,1
6757,LOQUI,MACHO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5061,56,326,1
6758,NEGRO,MACHO,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1945,3,344,2
6759,LOLA,HEMBRA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,2865,1,198,1
6760,CHICHO,MACHO,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5187,9,326,1
6761,LOLA,HEMBRA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,2865,2,196,1
6762,LUPITA,HEMBRA,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5188,39,326,1
6763,ROCCO,MACHO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5062,16,326,1
6764,KIKI,HEMBRA,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5189,1,332,1
6765,VALENTINA,HEMBRA CASTRADA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5063,3,328,1
6766,PINCHO,MACHO,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5190,4,326,1
6767,ROMA,HEMBRA CASTRADA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5064,3,326,1
6768,CHIQUITO,MACHO,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5191,9,333,1
6769,FREDERICK,MACHO,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5121,3,326,1
6770,PIPI,MACHO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5065,25,344,2
6771,FELIX,MACHO,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,3987,30,163,1
6772,PATY,HEMBRA,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4460,4,333,1
6773,FRIDA,HEMBRA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5066,41,74,1
6774,POQUITO,MACHO CASTRADO,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,788,25,344,2
6775,TYLER,MACHO,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5122,1,326,1
6776,BRUNA,HEMBRA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5039,1,331,1
6777,CHOLA,HEMBRA CASTRADA,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4020,30,326,1
6778,COCO,MACHO ENTERO,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5123,1,326,2
6779,MIMO,MACHO CASTRADO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4689,1,326,2
6780,OSA,HEMBRA CASTRADA,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4734,1,326,1
6781,TINA,HEMBRA,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5124,9,334,1
6782,GERMANY,MACHO CASTRADO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4478,9,333,1
6783,BENNY,MACHO,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1604,3,62,1
6784,PULGA,MACHO CASTRADO,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5125,18,326,1
6785,TOMMY,MACHO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5067,9,333,1
6786,MACHO 1,MACHO,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5126,1,326,1
6787,ABBY,HEMBRA,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1604,2,62,1
6788,MACHO2,MACHO,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5126,1,326,1
6789,ROCCO,MACHO,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1604,25,62,1
6790,JAZMIN,HEMBRA,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4141,9,344,2
6791,FRIDA,HEMBRA CASTRADA,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,229,24,202,1
6792,OZZY,MACHO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,1177,4,344,2
6793,KITTY,HEMBRA CASTRADA,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4940,25,344,2
6794,CABRA,HEMBRA CASTRADA,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4964,50,2,1
6795,JIMMY,HEMBRA CASTRADA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5068,1,39,1
6796,AKILA,HEMBRA,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5192,2,328,1
6797,FOX,MACHO,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5127,30,79,1
6798,MALU,HEMBRA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5069,23,326,1
6799,MANCHITAS,MACHO CASTRADO,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,3741,25,344,2
6800,GALA,HEMBRA CASTRADA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5070,3,326,1
6801,USAIN,MACHO CASTRADO,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,737,41,382,1
6802,PLUMA,HEMBRA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,30,79,1
6803,ANDY,MACHO,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5193,2,500,8
6804,OLIVIA,HEMBRA CASTRADA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5071,4,344,2
6805,PATRICIO,MACHO,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4637,25,392,1
6806,CIRO,MACHO CASTRADO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5072,3,326,1
6807,MORENA,HEMBRA CASTRADA,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5194,18,326,1
6808,CHUBY,HEMBRA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4964,1,326,1
6809,LEIA,HEMBRA CASTRADA,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5195,18,326,1
6810,DIOSITO,MACHO,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5128,25,326,1
6811,DINA,HEMBRA CASTRADA,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4964,1,210,1
6812,CLARITA,HEMBRA CASTRADA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4815,3,344,2
6813,SAURA,HEMBRA,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4616,23,332,1
6814,MELI,HEMBRA CASTRADA,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4964,1,184,1
6815,MIMOSITO,MACHO,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4337,16,344,2
6816,MICHI,MACHO,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5196,25,344,2
6817,ARON,MACHO,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,4616,30,332,1
6818,TINA,HEMBRA CASTRADA,2019-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,51,1,326,1
6819,ISA,HEMBRA,2019-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5129,1,500,16
6820,MAURI,MACHO CASTRADO,2019-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,5197,30,79,1
