id,nombre,sexo,nacimiento,deceso,observaciones,nro_chip,socio,enabled,clienteId,colorId,razaId,especieId
2119,ROCKET,Macho,2015-06-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,845,1,44,1
2120,Apolo,Macho,2021-05-04,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,732,1,34,1
2121,Rufo,Macho,2017-12-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,847,1,10,1
2122,Lila,Hembra,2020-12-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,850,1,41,1
2123,Quebec,Macho,2018-10-07,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,851,1,39,1
2124,Cassis,Hembra,2022-11-03,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,851,1,31,1
2125,Kira,Hembra,2021-05-31,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,853,1,29,1
2126,Alpha,Hembra,2021-03-13,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,734,1,13,1
2127,Oso,Macho,2021-05-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,855,1,10,1
2128,Lion,Macho,2018-06-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,736,1,10,1
2129,Chop,Macho,2021-04-27,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,738,1,20,1
2130,Tomito,Macho,2009-12-01,2023-08-30,"Sin observaciones",0000000000,FALSE,TRUE,857,1,136,2
2131,Pipa,Hembra,2021-10-04,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,738,1,47,1
2132,TITA,Hembra,2022-09-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,857,29,136,2
2133,chiquito,Hembra,2013-03-07,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,857,1,31,1
2134,Kira,Hembra,2021-06-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,739,1,17,1
2135,Dario,Macho,2012-12-20,2024-06-14,"Sin observaciones",0000000000,FALSE,TRUE,740,1,39,1
2136,Sultan,Macho,2021-05-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,741,10,10,1
2137,DINO,Macho,2021-07-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,741,1,3,1
2138,Mateo,Macho,2010-03-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,857,1,31,1
2139,Pia,Hembra,2012-11-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,744,1,28,1
2140,COCO,Hembra,2019-06-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,746,1,31,1
2141,LOLO,Macho,2017-06-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,862,1,41,1
2142,Landa,Hembra,2020-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,748,1,44,1
2143,TEO,Macho,2017-12-17,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,863,1,5,1
2144,Maximo,Macho,2020-04-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,751,1,9,1
2145,Kira,Hembra,2021-07-11,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,865,23,124,2
2146,LUCHO,Macho,2021-04-30,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,755,1,19,1
2147,Cielo,Hembra,2021-11-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,865,1,124,2
2148,Mora,Hembra,2021-05-19,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,758,1,19,1
2149,NATE,Macho,2021-03-22,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,760,1,31,1
2150,Tino,Macho,2021-07-19,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,867,1,47,1
2151,Rona,Hembra,2021-05-30,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,762,1,31,1
2152,Cuqui,Hembra,2021-08-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,870,1,31,1
2153,Greta,Hembra,2013-11-28,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,765,1,28,1
2154,MIKO,Macho,2018-08-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,870,1,136,2
2155,Caty,Hembra,2002-10-07,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,765,1,28,1
2156,Simon,Macho,2018-03-23,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,872,1,39,1
2157,Monio,Hembra,2009-06-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,765,1,28,1
2158,Cuqui,Macho,2010-06-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,873,1,28,1
2159,Ronca,Hembra,2015-08-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,767,1,39,1
2160,Sol,Hembra,2015-09-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,874,1,136,2
2161,Grey,Macho,2015-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,770,1,136,2
2162,Loky,Hembra,2021-06-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,875,1,31,1
2163,Mia,Hembra,2018-02-24,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,773,1,28,1
2164,SOFI,Hembra,2011-01-01,2021-08-15,"Sin observaciones",0000000000,FALSE,TRUE,780,1,65,1
2165,Gaia,Macho,2023-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,875,1,136,2
2166,ROCKY,Macho,2023-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,780,1,31,1
2167,ANUKIS,Hembra,2021-04-21,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,887,1,127,2
2168,Lulu,Hembra,2010-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,785,1,28,1
2169,POPI,Macho,2021-05-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,787,1,17,1
2170,KIKI,Hembra,2023-01-07,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,887,1,130,2
2171,BAMBOO,Macho,2021-05-17,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,889,1,65,1
2172,DOLCE,Macho,2021-05-21,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,790,1,31,1
2173,Atila,Macho,2017-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,891,1,44,1
2174,Greta,Hembra,2018-10-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,794,1,39,1
2175,POLO,Macho,2021-05-23,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,797,1,9,1
2176,Bola,Macho,2006-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,893,1,75,1
2177,GRON,Macho,2017-09-21,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,805,1,49,1
2178,Paco,Macho,2014-05-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,898,1,29,1
2179,Milo,Macho,2012-07-13,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,807,1,12,1
2180,Hunter,Macho,2020-08-08,1000-01-01,Entero,0000000000,FALSE,TRUE,900,1,39,1
2181,Paris,Hembra,2019-08-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,812,1,12,1
2182,Potato,Macho,2024-04-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,900,1,31,2
2183,Luna,Hembra,2021-02-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,814,1,31,2
2184,Kiwi,Macho,2019-07-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,904,1,31,1
2185,MORA,Hembra,2014-02-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,822,1,17,1
2186,Mia,Hembra,2020-06-19,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,906,1,135,1
2187,Peluche,Macho,2007-01-01,2022-10-12,"Sin observaciones",0000000000,FALSE,TRUE,822,9,28,1
2188,Mila,Hembra,2023-02-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,822,1,31,1
2189,Mora,Hembra,2015-07-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,908,1,19,1
2190,QUICHIPACHA,Hembra,2021-04-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,825,1,31,1
2191,Allegra,Hembra,2016-07-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,911,1,28,1
2192,DROLMA,Hembra,2011-02-02,2024-02-22,"Sin observaciones",0000000000,FALSE,TRUE,825,34,31,1
2193,Guera,Hembra,2021-05-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,914,1,31,1
2194,GATITO,Macho,2021-06-23,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,830,1,31,2
2195,JAZZ,Hembra,2020-03-27,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,832,1,31,1
2196,Oso,Macho,2018-07-28,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,914,1,31,1
2197,CHUCRUT,Macho,2020-03-27,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,835,1,41,1
2198,Chiquita,Hembra,2021-06-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,915,9,28,1
2199,GALA,Hembra,2013-10-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,848,1,28,1
2200,Simón,Macho,2015-09-22,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,848,1,31,2
2201,Ziba,Hembra,2015-06-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,918,1,5,1
2202,Simon,Macho,2020-10-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,856,1,31,1
2203,Kira,Hembra,2021-07-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,923,1,33,1
2204,SIMONA,Hembra,2020-10-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,856,1,31,1
2205,Lila,Hembra,2021-07-27,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,927,1,39,1
2206,Batuke,Macho,2019-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,929,1,31,1
2207,MATILDA,Hembra,2014-12-22,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,856,1,12,1
2208,MIA,Hembra,2016-09-23,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,859,1,47,1
2209,Minie,Hembra,2013-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,932,1,31,1
2210,Fred,Macho,2013-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,861,1,136,2
2211,mamba,Hembra,2021-07-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,935,1,31,1
2212,India,Hembra,2021-07-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,935,1,31,1
2213,Paco,Macho,2009-07-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,943,1,31,1
2214,Flopy,Hembra,2017-06-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,864,1,28,1
2215,LAIKA,Hembra,2013-09-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,866,1,88,1
2216,Balolo,Macho,2012-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,943,1,41,1
2217,Benito,Macho,2010-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,868,1,119,2
2218,Loqui,Macho,2021-07-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,946,1,32,1
2219,Manchito,Hembra,2016-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,869,1,136,2
2220,Quijote,Macho,2011-12-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,948,1,24,1
2221,Charo,Hembra,2020-12-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,948,11,31,1
2222,Rosita,Hembra,2015-06-23,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,950,1,47,1
2223,OLIVIA,Hembra,2013-05-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,954,1,39,1
2224,Laia,Hembra,2008-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,956,1,31,2
2225,Ewok,Macho,2017-04-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,959,1,5,1
2226,KHAN,Macho,2015-07-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,925,2,44,1
2227,Ernesto,Macho,2015-07-24,2022-03-12,"Sin observaciones",0000000000,FALSE,TRUE,959,1,77,1
2228,Boer,Macho,2021-05-22,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,925,1,58,1
2229,LOLA,Hembra,2011-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,928,1,28,1
2230,Moro,Macho,2016-07-31,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,930,1,39,1
2231,Guapa,Hembra,2019-05-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,933,1,39,1
2232,Snatch,Macho,2016-05-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,936,1,46,1
2233,Africa,Hembra,2020-06-19,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,962,1,31,1
2234,Paco,Macho,2011-12-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,938,1,24,1
2235,PANCHA,Hembra,2019-05-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,964,1,31,1
2236,Pesto,Macho,2022-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,938,1,136,2
2237,NERON,Macho,2010-09-28,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,967,9,6,1
2238,Ramón,Macho,2008-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,940,1,31,1
2239,Segundo,Macho,2012-12-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,970,1,28,1
2240,Rita,Hembra,2011-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,941,1,39,1
2241,NALA,Hembra,2021-07-31,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,973,10,65,1
2242,POLO,Macho,2021-09-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,942,1,19,1
2243,Lupi,Macho,2015-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,977,9,28,1
2244,ovejerita,Hembra,2015-08-22,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,942,1,31,1
2245,Luna,Hembra,2008-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,981,1,31,1
2246,Dala,Hembra,2016-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,944,9,12,1
2247,RONNY,Macho,2017-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,984,1,31,1
2248,Bronx,Macho,2021-08-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,947,1,39,1
2249,Sol,Hembra,2018-10-30,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,987,1,34,1
2250,Tato,Macho,2020-07-31,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,949,1,31,1
2251,MANCHITA,Hembra,2009-10-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,951,1,31,1
2252,Uma,Hembra,2021-08-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,991,1,39,1
2253,Togo,Macho,2021-07-19,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,952,1,65,1
2254,Mora,Hembra,2021-08-30,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,994,1,31,1
2255,Zeus,Macho,2018-12-30,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,953,1,49,1
2256,Abey,Hembra,2014-11-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,955,1,46,1
2257,Alvin,Macho,2021-08-23,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,999,1,18,1
2258,MYKE,Macho,2019-05-26,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,957,3,31,1
2259,Teodoro,Macho,2021-08-24,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,999,1,10,1
2260,Santa,Hembra,2014-11-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,957,3,31,1
2261,SEVEN,Hembra,2016-11-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1002,1,74,1
2262,Alex,Macho,2021-08-30,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,960,7,39,1
2263,Babu,Hembra,2019-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1006,1,85,1
2264,Randi,Macho,2012-06-13,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,961,10,10,1
2265,CARITA,Hembra,2021-08-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,913,1,31,1
2266,Mili,Hembra,2009-06-26,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,963,10,28,1
2267,Pipo,Macho,2007-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,965,1,28,1
2268,Diana,Hembra,2010-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,916,1,31,1
2269,SOL,Hembra,2016-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,965,1,31,1
2270,Beto,Macho,2021-05-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,919,1,45,1
2271,Limón,Macho,2021-04-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,966,1,136,2
2272,Toby,Macho,2010-08-04,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,969,1,28,1
2273,Leia,Hembra,2020-12-24,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,972,1,39,1
2274,WENDY,Hembra,2019-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,922,1,31,1
2275,Santiago,Macho,2011-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,974,1,119,2
2276,Max,Macho,2016-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,924,1,136,2
2277,Mairu,Hembra,2018-12-15,1000-01-01,"Sin historial de montas ni crías",0000000000,FALSE,TRUE,924,1,13,1
2278,Hugo,Macho,2022-12-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,924,1,136,2
2279,Shangay,Macho,2018-09-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,975,1,34,1
2280,Apolo,Macho,2024-01-15,2024-04-19,"Sin observaciones",0000000000,FALSE,TRUE,924,1,31,2
2281,Bartolomeo,Macho,2017-11-11,1000-01-01,"Orquiectomía a los 6 meses. País de origen Brasil",0000000000,FALSE,TRUE,975,18,34,1
2282,KIARA,Hembra,2016-01-01,2022-12-25,"Sin observaciones",0000000000,FALSE,TRUE,925,1,44,1
2283,SAKURA,Hembra,2020-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,975,7,31,1
2284,Kuka,Hembra,2014-10-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,975,3,31,1
2285,Mora,Hembra,2021-07-29,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,978,1,62,1
2286,Felipe,Macho,2007-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,980,1,31,1
2287,Inti,Hembra,2019-11-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,982,1,2,1
2288,BENJAMIN,Macho,2008-11-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,982,9,28,1
2289,MORITA,Hembra,2021-09-29,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,982,4,49,1
2290,Berlín,Macho,2021-09-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,985,1,31,1
2291,MANA,Macho,2007-04-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1017,1,136,2
2292,Sushi,Macho,2014-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,988,1,124,2
2293,Rubia,Hembra,2013-08-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1020,1,17,1
2294,Jack,Macho,2021-08-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,990,1,19,1
2295,Copo,Hembra,2021-07-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1020,1,17,1
2296,ROCO,Macho,2021-09-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,993,1,41,1
2297,Lady,Hembra,2020-07-21,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,996,1,19,1
2298,Toto,Macho,2011-06-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1023,1,41,1
2299,COCO,Macho,2018-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,996,1,31,1
2300,Lucky,Hembra,2015-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1026,1,31,1
2301,Mimo,Macho,2018-09-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,996,1,136,2
2302,Anakin,Macho,2022-05-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,996,1,136,2
2303,Ema,Hembra,2021-02-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1029,1,136,2
2304,Bacan,Macho,2005-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,998,1,31,1
2305,AMBAR,Hembra,2021-02-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1029,36,136,2
2306,MINUS,Macho,2007-12-31,2023-03-12,"Sin observaciones",0000000000,FALSE,TRUE,1001,1,31,1
2307,NECOMA,Macho,2021-09-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1029,1,31,2
2308,Sarú,Macho,2022-06-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1001,1,47,1
2309,Wana,Hembra,2009-02-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1004,1,2,1
2310,Draco,Macho,2022-11-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1029,10,31,1
2311,MIRKO,Macho,2018-04-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1013,1,5,1
2312,LIZY,Hembra,2019-10-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1013,1,5,1
2313,Boca,Macho,2018-09-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1031,9,1,1
2314,RUBIA,Hembra,2018-05-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1015,10,17,1
2315,HORMIGA,Macho,2020-10-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1031,29,31,1
2316,Gala,Hembra,2011-01-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1018,10,10,1
2317,"CAPITAN RAMBO",Macho,2020-04-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1035,11,34,1
2318,MANCHITA,Hembra,2012-09-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1021,1,31,1
2319,Peluca,Hembra,2010-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1024,4,31,1
2320,Gati,Macho,2024-01-11,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1035,4,31,2
2321,Luc,Macho,2021-08-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1027,1,39,1
2322,Pou,Macho,2021-10-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1038,39,31,1
2323,TETE,Hembra,2009-01-01,2021-04-15,"Sin observaciones",0000000000,FALSE,TRUE,1030,11,31,1
2324,Lola,Hembra,2007-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1041,10,10,1
2325,Luli,Hembra,2022-12-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1030,1,136,2
2326,MAXIMO,Macho,2012-12-03,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1044,1,39,1
2327,FLORA,Hembra,2015-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1030,1,31,2
2328,Loki,Macho,2019-12-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1047,1,136,2
2329,LULU,Hembra,2017-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1033,1,31,1
2330,Pol,Hembra,2022-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1047,1,136,2
2331,BANGY,Macho,2017-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1033,1,31,1
2332,Michi,Macho,2009-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1050,25,136,2
2333,Coco,Macho,2020-04-22,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1036,1,29,1
2334,Teo,Macho,2021-10-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1052,1,20,1
2335,Frida,Hembra,2021-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1039,1,136,2
2336,LUCA,Macho,2021-11-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1055,6,20,1
2337,ANTOINE,Macho,2021-03-28,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1042,1,39,1
2338,Olga,Hembra,2020-11-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1056,1,34,1
2339,India,Hembra,2015-02-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1045,1,31,1
2340,Atenea,Hembra,2012-06-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1059,1,11,1
2341,Simón,Macho,2021-08-31,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1048,10,65,1
2342,Fulano,Macho,2019-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1062,1,31,1
2343,SAMSARA,Hembra,2017-06-07,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1053,1,39,1
2344,Manachita,Macho,2008-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1065,1,20,1
2345,ATUN,Macho,2020-11-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1053,1,39,1
2346,Summer,Hembra,2012-01-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1068,1,10,1
2347,Rihanna,Hembra,2010-07-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1057,1,29,1
2348,MARIO,Macho,2020-03-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1070,1,24,1
2349,Vera,Hembra,2021-03-23,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1060,1,31,1
2350,FLORENCIA,Hembra,2014-01-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1072,1,32,1
2351,Lucky,Macho,2021-03-23,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1060,1,31,1
2352,RAMON,Macho,2017-01-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1074,1,39,1
2353,Lili,Hembra,2020-09-21,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1063,23,31,2
2354,Matilda,Hembra,2016-12-27,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1077,18,46,1
2355,RUFINO,Macho,2011-02-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1066,27,135,1
2356,LORENZO,Macho,2022-06-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1066,2,31,1
